file,config,particle,D_m,Lw_cm,Epw_cm,material,H,config_dir,tally_14_value,tally_14_error,tally_1014_total_value,tally_1014_total_error,dose_Dp10_calc,dose_Dp10_calc_error,dose_Hstar10_calc,dose_Hstar10_calc_error,dose_E_calc,dose_E_calc_error,diff_Dp10_pct
SR_Pu_UN_G1_C4_N_D50.0m_Lw_2500.0cm_Epw1.0cm_w_steel.o,C4,N,50.0,2500.0,1.0,steel,900,C4_H_900,3.63766e-08,0.0339,2.84979e-09,0.0222,3.477267951138796e-08,0.0339966743831772,3.8502750660418506e-07,0.03452759654721616,3.1079859991513985e-07,0.03945051448751664,-4.40920946051044
SR_Pu_UN_G1_C4_N_D100.0m_Lw_5000.0cm_Epw1.0cm_w_steel.o,C4,N,100.0,5000.0,1.0,steel,900,C4_H_900,9.57533e-09,0.0556,7.83927e-10,0.0277,9.163049663965344e-09,0.05540091671203745,1.0073188307682809e-07,0.05545853010148158,8.027041958260346e-08,0.06514956101526655,-4.30565146093823
SR_Pu_UN_G1_C4_N_D200.0m_Lw_10000.0cm_Epw1.0cm_w_steel.o,C4,N,200.0,10000.0,1.0,steel,900,C4_H_900,1.73303e-09,0.0786,1.49213e-10,0.0351,1.659476488503342e-09,0.0779460042728932,1.8540816561473704e-08,0.07002989539311714,1.4193443986259318e-08,0.09087620036519084,-4.244214554661947
SR_Pu_UN_G1_C4_N_D300.0m_Lw_15000.0cm_Epw1.0cm_w_steel.o,C4,N,300.0,15000.0,1.0,steel,900,C4_H_900,6.1405e-10,0.1203,5.66396e-11,0.0439,5.881398300258513e-10,0.1207475575298559,6.313396796839714e-09,0.11823432131674841,4.889042974814252e-09,0.15113443847357083,-4.219553778055312
SR_Pu_UN_G1_C4_N_D500.0m_Lw_25000.0cm_Epw1.0cm_w_steel.o,C4,N,500.0,25000.0,1.0,steel,900,C4_H_900,1.03337e-10,0.1708,8.95281e-12,0.0469,9.866048127034083e-11,0.1680614379718807,1.063931240460969e-09,0.13094074910371445,8.267544687066052e-10,0.18684291782485346,-4.52550270441291
SR_Pu_UN_G1_C4_N_D700.0m_Lw_35000.0cm_Epw1.0cm_w_steel.o,C4,N,700.0,35000.0,1.0,steel,900,C4_H_900,2.64529e-11,0.2595,2.1043e-12,0.085,2.5239491776153044e-11,0.25750836134423494,2.801516053775685e-10,0.2553239078002212,2.1704772462796134e-10,0.2972950729129395,-4.587051793364644
SR_Pu_UN_G1_C4_N_D1000.0m_Lw_50000.0cm_Epw1.0cm_w_steel.o,C4,N,1000.0,50000.0,1.0,steel,900,C4_H_900,1.74204e-12,0.0645,1.99873e-13,0.0274,1.6735619180536796e-12,0.06575031442730969,1.8259902146025617e-11,0.058970344486582234,1.2772804188939624e-11,0.08405275633261614,-3.9309132939726017
SR_Pu_UN_G1_C4_N_D1200.0m_Lw_60000.0cm_Epw1.0cm_w_steel.o,C4,N,1200.0,60000.0,1.0,steel,900,C4_H_900,4.06376e-13,0.0511,4.96635e-14,0.0261,3.897034503139285e-13,0.050861593914731495,4.177423276338239e-12,0.057717308652594834,2.8757626104271336e-12,0.07191120107816613,-4.1027397499044
SR_Pu_UN_G1_C4_N_D1.0m_Lw_50.0cm_Epw5.0cm_w_steel.o,C4,N,1.0,50.0,5.0,steel,900,C4_H_900,4.36042e-05,0.0143,2.00006e-06,0.02,4.152040207817843e-05,0.014141997936929166,0.0005208527441884075,0.01585369630861502,0.0004181555762605126,0.014671474669743553,-4.778892679653716
SR_Pu_UN_G1_C4_N_D2.0m_Lw_100.0cm_Epw5.0cm_w_steel.o,C4,N,2.0,100.0,5.0,steel,900,C4_H_900,1.38121e-05,0.0186,6.75825e-07,0.0293,1.3159663660910048e-05,0.01825955423929965,0.00016375873716277607,0.019032333297776677,0.00013138407691711164,0.01951651658710212,-4.723657800696137
SR_Pu_UN_G1_C4_N_D5.0m_Lw_250.0cm_Epw5.0cm_w_steel.o,C4,N,5.0,250.0,5.0,steel,900,C4_H_900,2.62032e-06,0.0272,1.37695e-07,0.0323,2.4926302128466636e-06,0.026952593147505418,3.135440655015126e-05,0.030885739995230376,2.4550626115653065e-05,0.028924506135727033,-4.873060815218608
SR_Pu_UN_G1_C4_N_D10.0m_Lw_500.0cm_Epw5.0cm_w_steel.o,C4,N,10.0,500.0,5.0,steel,900,C4_H_900,6.383e-07,0.0175,3.65958e-08,0.027,6.081331660022133e-07,0.017413890528930786,7.534446611060599e-06,0.019472120033890237,5.869507500469226e-06,0.018025513583597212,-4.726121572581344
SR_Pu_UN_G1_C4_N_D20.0m_Lw_1000.0cm_Epw5.0cm_w_steel.o,C4,N,20.0,1000.0,5.0,steel,900,C4_H_900,1.62762e-07,0.0145,9.98716e-09,0.0186,1.550231736908481e-07,0.014436151360648289,1.9182581305320615e-06,0.015359214260400432,1.4813001764977736e-06,0.015524527068661451,-4.754688630731929
SR_Pu_UN_G1_C4_N_D50.0m_Lw_2500.0cm_Epw5.0cm_w_steel.o,C4,N,50.0,2500.0,5.0,steel,900,C4_H_900,2.65913e-08,0.0263,2.0705e-09,0.0214,2.53729162537528e-08,0.0261100823858094,3.0481016321362896e-07,0.026963347677329427,2.280296044881621e-07,0.030308249014550755,-4.581888611114154
SR_Pu_UN_G1_C4_N_D100.0m_Lw_5000.0cm_Epw5.0cm_w_steel.o,C4,N,100.0,5000.0,5.0,steel,900,C4_H_900,6.12367e-09,0.0393,5.20709e-10,0.0244,5.860258979656683e-09,0.03915151954192806,6.971348537796263e-08,0.04080252144683424,5.133160738578893e-08,0.04694409787199711,-4.30152213204364
SR_Pu_UN_G1_C4_N_D200.0m_Lw_10000.0cm_Epw5.0cm_w_steel.o,C4,N,200.0,10000.0,5.0,steel,900,C4_H_900,1.35099e-09,0.077,1.24377e-10,0.0379,1.2897206852581428e-09,0.07696671223355558,1.466196368914364e-08,0.07074166224397758,1.0784615970158178e-08,0.09165582990117757,-4.5351419878649795
SR_Pu_UN_G1_C4_N_D300.0m_Lw_15000.0cm_Epw5.0cm_w_steel.o,C4,N,300.0,15000.0,5.0,steel,900,C4_H_900,3.45043e-10,0.0675,3.98037e-11,0.0376,3.299682040970959e-10,0.06776710640936383,3.6750172478410242e-09,0.07509376721212825,2.500308487176516e-09,0.09137587604012033,-4.368961521579666
SR_Pu_UN_G1_C4_N_D500.0m_Lw_25000.0cm_Epw5.0cm_w_steel.o,C4,N,500.0,25000.0,5.0,steel,900,C4_H_900,6.18499e-11,0.1038,6.84906e-12,0.0398,5.927881454347147e-11,0.10196965168327701,6.448626093517675e-10,0.10329155493641526,4.6322508270776655e-10,0.13453942724761578,-4.156975931292593
SR_Pu_UN_G1_C4_N_D700.0m_Lw_35000.0cm_Epw5.0cm_w_steel.o,C4,N,700.0,35000.0,5.0,steel,900,C4_H_900,1.11927e-11,0.0895,1.32701e-12,0.0371,1.0737972800533636e-11,0.08864590915968916,1.161011590708559e-10,0.09763458434098889,7.998120492785973e-11,0.120457094893863,-4.062712298787284
SR_Pu_UN_G1_C4_N_D1000.0m_Lw_50000.0cm_Epw5.0cm_w_steel.o,C4,N,1000.0,50000.0,5.0,steel,900,C4_H_900,1.23577e-12,0.0821,1.58272e-13,0.034,1.1917669758619977e-12,0.08309852058937246,1.2406146460713067e-11,0.092768925866971,8.606536280838463e-12,0.12223688303377923,-3.5607778258092053
SR_Pu_UN_G1_C4_N_D1200.0m_Lw_60000.0cm_Epw5.0cm_w_steel.o,C4,N,1200.0,60000.0,5.0,steel,900,C4_H_900,2.63857e-13,0.0532,3.55294e-14,0.032,2.534913683752213e-13,0.05280948620966794,2.6297812670446753e-12,0.0701349765776207,1.7922849195892908e-12,0.07778105523757609,-3.9285035548720297
SR_Pu_UN_G1_C4_N_D1.0m_Lw_50.0cm_Epw10.0cm_w_steel.o,C4,N,1.0,50.0,10.0,steel,900,C4_H_900,3.15577e-05,0.0103,1.53193e-06,0.0143,2.9994611259635164e-05,0.009380606897978755,0.0004063562004058205,0.010647432109177445,0.0002986708808142564,0.009221306551513528,-4.953113631110106
SR_Pu_UN_G1_C4_N_D2.0m_Lw_100.0cm_Epw10.0cm_w_steel.o,C4,N,2.0,100.0,10.0,steel,900,C4_H_900,9.73973e-06,0.0166,5.07469e-07,0.0239,9.245357357663965e-06,0.016188055539673552,0.00012488892499288218,0.018291030828420218,9.070933020526001e-05,0.016121798954531877,-5.075835185739589
SR_Pu_UN_G1_C4_N_D5.0m_Lw_250.0cm_Epw10.0cm_w_steel.o,C4,N,5.0,250.0,10.0,steel,900,C4_H_900,1.81682e-06,0.0206,9.9014e-08,0.0255,1.7250494738547573e-06,0.020363892152505943,2.3220030330518643e-05,0.02142864162775442,1.6775818916823806e-05,0.021380362590417926,-5.051162258519985
SR_Pu_UN_G1_C4_N_D10.0m_Lw_500.0cm_Epw10.0cm_w_steel.o,C4,N,10.0,500.0,10.0,steel,900,C4_H_900,4.41106e-07,0.0188,2.68799e-08,0.0269,4.1970465382679137e-07,0.018670414324026285,5.570742485562036e-06,0.02034102263872597,3.980361262031106e-06,0.019120827952365357,-4.851746784947073
SR_Pu_UN_G1_C4_N_D20.0m_Lw_1000.0cm_Epw10.0cm_w_steel.o,C4,N,20.0,1000.0,10.0,steel,900,C4_H_900,1.13229e-07,0.0174,7.63992e-09,0.0254,1.077265479859346e-07,0.017349158741656354,1.410978585608945e-06,0.01805170954903764,1.0008653752041344e-06,0.018108264844200472,-4.859578388986387
SR_Pu_UN_G1_C4_N_D200.0m_Lw_10000.0cm_Epw10.0cm_w_steel.o,C4,N,200.0,10000.0,10.0,steel,900,C4_H_900,8.98656e-10,0.0681,9.47238e-11,0.0397,8.584849642602177e-10,0.06741514814907207,1.0358059307360802e-08,0.07415023052347633,6.872151678841033e-09,0.0869416825015234,-4.470123800406641
SR_Pu_UN_G1_C4_N_D300.0m_Lw_15000.0cm_Epw10.0cm_w_steel.o,C4,N,300.0,15000.0,10.0,steel,900,C4_H_900,2.26784e-10,0.068,3.01957e-11,0.0428,2.1614921497548282e-10,0.06682123183756956,2.3667345275307127e-09,0.08104585808460374,1.5273673932582702e-09,0.09778259069447136,-4.689389473912259
SR_Pu_UN_G1_C4_N_D500.0m_Lw_25000.0cm_Epw10.0cm_w_steel.o,C4,N,500.0,25000.0,10.0,steel,900,C4_H_900,3.80035e-11,0.0663,5.45369e-12,0.0406,3.629540976383384e-11,0.06419068714329342,3.795812041330519e-10,0.08378512694381694,2.4334364200383603e-10,0.09544596155920056,-4.49456033303817
SR_Pu_UN_G1_C4_N_D700.0m_Lw_35000.0cm_Epw10.0cm_w_steel.o,C4,N,700.0,35000.0,10.0,steel,900,C4_H_900,8.5685e-12,0.1831,1.06048e-12,0.06,8.241587809878803e-12,0.18370614045136047,9.2408033166169e-11,0.23635928605685078,6.19044689192868e-11,0.2722750420046924,-3.815279105108208
SR_Pu_UN_G1_C4_N_D1000.0m_Lw_50000.0cm_Epw10.0cm_w_steel.o,C4,N,1000.0,50000.0,10.0,steel,900,C4_H_900,6.21705e-13,0.0465,1.03511e-13,0.0384,5.977529777494187e-13,0.04584219948002297,5.756337087225329e-12,0.06326016002399068,3.5105425263650285e-12,0.06789034169643504,-3.852634649967648
SR_Pu_UN_G1_C4_N_D1200.0m_Lw_60000.0cm_Epw10.0cm_w_steel.o,C4,N,1200.0,60000.0,10.0,steel,900,C4_H_900,1.62501e-13,0.0932,2.304e-14,0.0384,1.5670370207522656e-13,0.09487993216243053,1.5498618078534364e-12,0.09408646858415097,1.0443185718863037e-12,0.13658417396324693,-3.567545999577508
SR_Pu_UN_G1_C4_N_D1.0m_Lw_50.0cm_Epw20.0cm_w_steel.o,C4,N,1.0,50.0,20.0,steel,900,C4_H_900,1.76307e-05,0.0073,1.07665e-06,0.0128,1.6720308759283165e-05,0.0066348047769604285,0.0002449926197886567,0.006873601695591199,0.000156175387656374,0.006474432792666741,-5.163670419874626
SR_Pu_UN_G1_C4_N_D2.0m_Lw_100.0cm_Epw20.0cm_w_steel.o,C4,N,2.0,100.0,20.0,steel,900,C4_H_900,5.46349e-06,0.0147,3.46415e-07,0.0179,5.178184068279867e-06,0.014067484198080859,7.505090262642692e-05,0.014882447171983532,4.8015991220153524e-05,0.01499657865500378,-5.222045463982404
SR_Pu_UN_G1_C4_N_D5.0m_Lw_250.0cm_Epw20.0cm_w_steel.o,C4,N,5.0,250.0,20.0,steel,900,C4_H_900,9.39736e-07,0.0213,6.68994e-08,0.029,8.915308230413085e-07,0.02114636399303123,1.2572411212159238e-05,0.02161256885065602,8.02295881341941e-06,0.022625783382759293,-5.1296509826899825
SR_Pu_UN_G1_C4_N_D10.0m_Lw_500.0cm_Epw20.0cm_w_steel.o,C4,N,10.0,500.0,20.0,steel,900,C4_H_900,2.32105e-07,0.0229,1.73262e-08,0.0307,2.2027721129828488e-07,0.022790063750907516,3.127455671284314e-06,0.02333696524407989,1.942294479614678e-06,0.023547166285696156,-5.095878460918601
SR_Pu_UN_G1_C4_N_D20.0m_Lw_1000.0cm_Epw20.0cm_w_steel.o,C4,N,20.0,1000.0,20.0,steel,900,C4_H_900,5.88453e-08,0.0201,4.90379e-09,0.0273,5.589932334251435e-08,0.01999545202714302,7.712084111760163e-07,0.020722064622904858,4.768669899415222e-07,0.020747343305271098,-5.006307483326019
SR_Pu_UN_G1_C4_N_D50.0m_Lw_2500.0cm_Epw20.0cm_w_steel.o,C4,N,50.0,2500.0,20.0,steel,900,C4_H_900,9.59461e-09,0.0272,9.51143e-10,0.0295,9.116627585818501e-09,0.027018693825305497,1.1952407905768808e-07,0.030120644656494448,7.287869218134541e-08,0.0307016658069142,-4.981780543258132
SR_Pu_UN_G1_C4_N_D100.0m_Lw_5000.0cm_Epw20.0cm_w_steel.o,C4,N,100.0,5000.0,20.0,steel,900,C4_H_900,2.48809e-09,0.0406,2.7908e-10,0.0276,2.367609796464923e-09,0.04002590806146312,2.976145647721178e-08,0.04881055764726466,1.794779434058914e-08,0.051941960299866544,-4.8422767478297315
SR_Pu_UN_G1_C4_N_D200.0m_Lw_10000.0cm_Epw20.0cm_w_steel.o,C4,N,200.0,10000.0,20.0,steel,900,C4_H_900,4.58586e-10,0.072,6.05659e-11,0.0485,4.394883345060327e-10,0.07196238950888502,5.168378642792896e-09,0.09533997634099001,3.0351304803675057e-09,0.09998795929048283,-4.164467623077743
SR_Pu_UN_G1_C4_N_D300.0m_Lw_15000.0cm_Epw20.0cm_w_steel.o,C4,N,300.0,15000.0,20.0,steel,900,C4_H_900,1.23442e-10,0.0639,1.96153e-11,0.0469,1.1849315124816766e-10,0.062260991611938606,1.2349141012211058e-09,0.08867146293547605,7.124291379387339e-10,0.09040323715006598,-4.009047772907392
SR_Pu_UN_G1_C4_N_D500.0m_Lw_25000.0cm_Epw20.0cm_w_steel.o,C4,N,500.0,25000.0,20.0,steel,900,C4_H_900,1.69883e-11,0.0602,3.07737e-12,0.0459,1.635636957561172e-11,0.058669112101514015,1.5089393886023978e-10,0.0901295448951864,8.54794620836273e-11,0.09118280053381374,-3.7197978867119024
SR_Pu_UN_G1_C4_N_D700.0m_Lw_35000.0cm_Epw20.0cm_w_steel.o,C4,N,700.0,35000.0,20.0,steel,900,C4_H_900,3.9024e-12,0.1325,5.76695e-13,0.0563,3.760088174700941e-12,0.132533288778355,4.104117959150371e-11,0.1828554053403727,2.442343469699592e-11,0.21255516758285686,-3.646776991058292
SR_Pu_UN_G1_C4_N_D1000.0m_Lw_50000.0cm_Epw20.0cm_w_steel.o,C4,N,1000.0,50000.0,20.0,steel,900,C4_H_900,2.59134e-13,0.0831,5.06689e-14,0.0476,2.4967134055666723e-13,0.0799295134679429,2.1167423450034707e-12,0.1443464370458204,1.2244663215363771e-12,0.15096889396692334,-3.6516471954019094
SR_Pu_UN_G1_C4_N_D1200.0m_Lw_60000.0cm_Epw20.0cm_w_steel.o,C4,N,1200.0,60000.0,20.0,steel,900,C4_H_900,5.08042e-14,0.0524,1.01205e-14,0.048,4.9050630590770274e-14,0.05160204489865494,4.0831360001467676e-13,0.07679453113872757,2.320498573666992e-13,0.07700441515921584,-3.451622915486769
SR_Pu_UN_G1_C4_N_D1.0m_Lw_50.0cm_Epw40.0cm_w_steel.o,C4,N,1.0,50.0,40.0,steel,900,C4_H_900,6.63465e-06,0.0138,5.84024e-07,0.0291,6.278971000038041e-06,0.011445937604614891,9.104634458204914e-05,0.007670016977457242,5.012558168825849e-05,0.007652708922342225,-5.360930869932231
SR_Pu_UN_G1_C4_N_D2.0m_Lw_100.0cm_Epw40.0cm_w_steel.o,C4,N,2.0,100.0,40.0,steel,900,C4_H_900,1.84018e-06,0.0071,1.67732e-07,0.0085,1.742067703512095e-06,0.006062900246035463,2.4982912284869778e-05,0.006407647283783191,1.3735898823153475e-05,0.00649706380030712,-5.33166845025514
SR_Pu_UN_G1_C4_N_D5.0m_Lw_250.0cm_Epw40.0cm_w_steel.o,C4,N,5.0,250.0,40.0,steel,900,C4_H_900,3.05603e-07,0.0106,3.05256e-08,0.0131,2.897133129550797e-07,0.010059081209389281,4.015563931127623e-06,0.01079069492762967,2.205524327611967e-06,0.011001329888621347,-5.199453881316716
SR_Pu_UN_G1_C4_N_D10.0m_Lw_500.0cm_Epw40.0cm_w_steel.o,C4,N,10.0,500.0,40.0,steel,900,C4_H_900,7.08898e-08,0.0116,7.51939e-09,0.0248,6.725098348248204e-08,0.007428416675179969,9.089997134137294e-07,0.007562033081273215,4.994778812337717e-07,0.00759943280586967,-5.133060775341386
SR_Pu_UN_G1_C4_N_D20.0m_Lw_1000.0cm_Epw40.0cm_w_steel.o,C4,N,20.0,1000.0,40.0,steel,900,C4_H_900,1.91331e-08,0.056,2.35905e-09,0.1222,1.8202947367058085e-08,0.01223816853582741,2.286090368103659e-07,0.008991412536502898,1.2546764976811096e-07,0.009158589080666362,-4.861484197238887
SR_Pu_UN_G1_C4_N_D50.0m_Lw_2500.0cm_Epw40.0cm_w_steel.o,C4,N,50.0,2500.0,40.0,steel,900,C4_H_900,3.21067e-09,0.0346,4.50957e-10,0.0682,3.063014533573527e-09,0.00990337273660245,3.561371470479078e-08,0.01035931881523964,1.9542711587877704e-08,0.010645625483673971,-4.598898872399631
SR_Pu_UN_G1_C4_N_D100.0m_Lw_5000.0cm_Epw40.0cm_w_steel.o,C4,N,100.0,5000.0,40.0,steel,900,C4_H_900,7.37427e-10,0.0124,1.14091e-10,0.0148,7.052647891304566e-10,0.00992762356871991,7.692007164626047e-09,0.013894858898642438,4.1939703408790606e-09,0.014019224668823839,-4.361409450636248
SR_Pu_UN_G1_C4_N_D200.0m_Lw_10000.0cm_Epw40.0cm_w_steel.o,C4,N,200.0,10000.0,40.0,steel,900,C4_H_900,1.40129e-10,0.0172,2.49974e-11,0.0148,1.3463098919369222e-10,0.016119706118774613,1.2915576961946513e-09,0.024114688683558594,7.097336497898606e-10,0.025056816625988312,-3.9235353183907526
SR_Pu_UN_G1_C4_N_D300.0m_Lw_15000.0cm_Epw40.0cm_w_steel.o,C4,N,300.0,15000.0,40.0,steel,900,C4_H_900,3.95818e-11,0.0176,7.63945e-12,0.0129,3.8152334371437566e-11,0.01704414952709163,3.360187703375778e-10,0.027167276165862272,1.856733991275602e-10,0.028820074261929073,-3.611421483010964
SR_Pu_UN_G1_C4_N_D500.0m_Lw_25000.0cm_Epw40.0cm_w_steel.o,C4,N,500.0,25000.0,40.0,steel,900,C4_H_900,4.9041e-12,0.018,1.04228e-12,0.013,4.748574223737934e-12,0.017085059208110022,3.712470640506603e-11,0.03120130105033528,2.0524414934486255e-11,0.03152087924023525,-3.171341862157497
SR_Pu_UN_G1_C4_N_D700.0m_Lw_35000.0cm_Epw40.0cm_w_steel.o,C4,N,700.0,35000.0,40.0,steel,900,C4_H_900,7.92504e-13,0.0193,1.80025e-13,0.0181,7.680732995817753e-13,0.015574778361650237,5.415216636819622e-12,0.030191356843261297,3.011789373545352e-12,0.031167061970714588,-3.0827226636363534
SR_Pu_UN_G1_C4_N_D1.0m_Lw_50.0cm_Epw1.0cm_w_steel.o,C4,N,1.0,50.0,1.0,steel,900,C4_H_900,5.35693e-05,0.0117,2.62408e-06,0.0269,5.105146873473513e-05,0.011251661529644099,0.0005851377443015896,0.01270190462069545,0.0005043203489938357,0.010932947464085725,-4.700138447328733
SR_Pu_UN_G1_C4_N_D50.0m_Lw_2500.0cm_Epw10.0cm_w_steel.o,C4,N,50.0,2500.0,10.0,steel,900,C4_H_900,1.85418e-08,0.0257,1.50498e-09,0.0306,1.7664862862299772e-08,0.02566067068369094,2.2670634077004827e-07,0.027143549666077144,1.5632005045824825e-07,0.028622180506395294,-4.729514597828845
SR_Pu_UN_G1_C4_N_D100.0m_Lw_5000.0cm_Epw10.0cm_w_steel.o,C4,N,100.0,5000.0,10.0,steel,900,C4_H_900,4.31771e-09,0.0365,4.27792e-10,0.0261,4.120030190293396e-09,0.03639666947421249,5.117571543792642e-08,0.0417233058557465,3.366456745350281e-08,0.044754271758409445,-4.57834846959626
SR_Pu_UN_G1_C4_N_D1000.0m_Lw_50000.0cm_Epw40.0cm_w_steel.o,C4,N,1000.0,50000.0,40.0,steel,900,C4_H_900,5.40923e-14,0.0175,1.26497e-14,0.014,5.2486031556154486e-14,0.01549568420862478,3.5054749813378424e-13,0.0315531728095253,1.9590832486372986e-13,0.03315869770482842,-2.969495554534593
SR_Pu_UN_G1_C4_N_D1200.0m_Lw_60000.0cm_Epw40.0cm_w_steel.o,C4,N,1200.0,60000.0,40.0,steel,900,C4_H_900,1.02604e-14,0.0211,2.34846e-15,0.0145,9.947725312828537e-15,0.019765844759546073,6.978838123171647e-14,0.039859942110025956,3.862312311522754e-14,0.038315215327249526,-3.047392764136508
SR_Pu_UN_G1_C4_P_D2.0m_Lw_100.0cm_Epw1.0cm_w_steel.o,C4,P,2.0,100.0,1.0,steel,900,C4_H_900,1.49928e-05,0.0018,3.72752e-06,0.0056,1.503829355423315e-05,0.001752538099927198,1.483687883924537e-05,0.0016984654709170214,1.2781565465508177e-05,0.0016637246879665953,
SR_Pu_UN_G1_C4_P_D5.0m_Lw_250.0cm_Epw1.0cm_w_steel.o,C4,P,5.0,250.0,1.0,steel,900,C4_H_900,2.73912e-06,0.0024,7.00942e-07,0.0067,2.747000091696578e-06,0.002353805292678094,2.70914656319789e-06,0.0022970767578921487,2.3325919494700396e-06,0.0022577193621758306,
SR_Pu_UN_G1_C4_P_D10.0m_Lw_500.0cm_Epw1.0cm_w_steel.o,C4,P,10.0,500.0,1.0,steel,900,C4_H_900,6.9633e-07,0.0025,1.74581e-07,0.0054,6.984059425491802e-07,0.0024777439448955504,6.890648588294404e-07,0.0024388076743836157,5.935280558351342e-07,0.0024083949340581224,
SR_Pu_UN_G1_C4_P_D20.0m_Lw_1000.0cm_Epw1.0cm_w_steel.o,C4,P,20.0,1000.0,1.0,steel,900,C4_H_900,1.70585e-07,0.0026,4.29895e-08,0.0043,1.7107967032100978e-07,0.0025397318027982427,1.6877419849778313e-07,0.0025298513678706134,1.4535854704607753e-07,0.0025208861569064834,
SR_Pu_UN_G1_C4_P_D50.0m_Lw_2500.0cm_Epw1.0cm_w_steel.o,C4,P,50.0,2500.0,1.0,steel,900,C4_H_900,2.48788e-08,0.0238,6.70481e-09,0.0139,2.4950112711896528e-08,0.023696147666186648,2.4582924820632368e-08,0.02392237651719946,2.114855658914484e-08,0.02418631980241747,
SR_Pu_UN_G1_C4_P_D100.0m_Lw_5000.0cm_Epw1.0cm_w_steel.o,C4,P,100.0,5000.0,1.0,steel,900,C4_H_900,5.18311e-09,0.0606,1.51885e-09,0.0382,5.191716775195123e-09,0.06050258015811118,5.107308269662561e-09,0.06109247505509256,4.384052503390553e-09,0.061833336253616214,
SR_Pu_UN_G1_C4_P_D200.0m_Lw_10000.0cm_Epw1.0cm_w_steel.o,C4,P,200.0,10000.0,1.0,steel,900,C4_H_900,9.63782e-10,0.0919,2.90826e-10,0.0366,9.651478914335522e-10,0.09161095708009814,9.496807184926398e-10,0.09273470836669817,8.153309656123157e-10,0.09419935778490864,
SR_Pu_UN_G1_C4_P_D300.0m_Lw_15000.0cm_Epw1.0cm_w_steel.o,C4,P,300.0,15000.0,1.0,steel,900,C4_H_900,2.14256e-10,0.0901,8.22006e-11,0.0386,2.1553006616893577e-10,0.0904571458176547,2.111581502945216e-10,0.09233059622895853,1.7957317585379071e-10,0.09455541389060373,
SR_Pu_UN_G1_C4_P_D500.0m_Lw_25000.0cm_Epw1.0cm_w_steel.o,C4,P,500.0,25000.0,1.0,steel,900,C4_H_900,4.01373e-11,0.1404,1.29963e-11,0.0469,4.02887288866995e-11,0.13973502883769426,3.953264873951435e-11,0.14104877522276557,3.362772804169733e-11,0.14306201339336627,
SR_Pu_UN_G1_C4_P_D700.0m_Lw_35000.0cm_Epw1.0cm_w_steel.o,C4,P,700.0,35000.0,1.0,steel,900,C4_H_900,8.05785e-12,0.1378,2.77016e-12,0.0441,8.091075116473728e-12,0.1369919089644815,7.940654784715816e-12,0.1383481334429387,6.730691987918322e-12,0.1402561636513028,
SR_Pu_UN_G1_C4_P_D1000.0m_Lw_50000.0cm_Epw1.0cm_w_steel.o,C4,P,1000.0,50000.0,1.0,steel,900,C4_H_900,1.54163e-12,0.2008,4.08132e-13,0.0866,1.5527296482154558e-12,0.20416601959165084,1.531415704154058e-12,0.20752915791133755,1.3086218245932761e-12,0.21077077888449205,
SR_Pu_UN_G1_C4_P_D1200.0m_Lw_60000.0cm_Epw1.0cm_w_steel.o,C4,P,1200.0,60000.0,1.0,steel,900,C4_H_900,5.51591e-13,0.2576,1.39262e-13,0.0893,5.54821305268076e-13,0.2581826153106032,5.469903188617039e-13,0.2596756002987804,4.679370098030251e-13,0.2619193251756444,
SR_Pu_UN_G1_C4_P_D1.0m_Lw_50.0cm_Epw5.0cm_w_steel.o,C4,P,1.0,50.0,5.0,steel,900,C4_H_900,1.95822e-05,0.0025,4.15285e-06,0.0053,1.9636146018992755e-05,0.002411179695701049,1.940671042756582e-05,0.0023808600913280357,1.6725604373046035e-05,0.0023577131438730047,
SR_Pu_UN_G1_C4_P_D2.0m_Lw_100.0cm_Epw5.0cm_w_steel.o,C4,P,2.0,100.0,5.0,steel,900,C4_H_900,6.02567e-06,0.0054,1.30822e-06,0.0132,6.041543240361372e-06,0.005298923812496487,5.96714933409171e-06,0.005221894902116387,5.139619282538785e-06,0.005139235750668367,
SR_Pu_UN_G1_C4_P_D5.0m_Lw_250.0cm_Epw5.0cm_w_steel.o,C4,P,5.0,250.0,5.0,steel,900,C4_H_900,1.08882e-06,0.0054,2.43019e-07,0.0133,1.0920494005245969e-06,0.005405886710946343,1.0779922961059836e-06,0.005315593202771366,9.280180150692574e-07,0.005235596978686691,
SR_Pu_UN_G1_C4_P_D10.0m_Lw_500.0cm_Epw5.0cm_w_steel.o,C4,P,10.0,500.0,5.0,steel,900,C4_H_900,2.72431e-07,0.0055,6.12964e-08,0.0226,2.7325454774136116e-07,0.005526822531472057,2.696944212888041e-07,0.00537971056301404,2.3223857174305894e-07,0.00528133193223941,
SR_Pu_UN_G1_C4_P_D20.0m_Lw_1000.0cm_Epw5.0cm_w_steel.o,C4,P,20.0,1000.0,5.0,steel,900,C4_H_900,6.46877e-08,0.0041,1.40361e-08,0.0069,6.4879477347062e-08,0.004049993254497457,6.404709212136347e-08,0.004039271076850768,5.514899211820898e-08,0.00403133140795271,
SR_Pu_UN_G1_C4_P_D50.0m_Lw_2500.0cm_Epw5.0cm_w_steel.o,C4,P,50.0,2500.0,5.0,steel,900,C4_H_900,9.4018e-09,0.022,2.13771e-09,0.0145,9.428423763301346e-09,0.021996638244496422,9.291681899709523e-09,0.022174867987525174,7.988346663185625e-09,0.022439191017002605,
